account_length,international_plan,voice_mail_plan,number_vmail_messages,total_intl_minutes,total_intl_calls,total_intl_charge,number_customer_service_calls,churn,total_minutes,total_calls,total_charge,area_code_area_code_408,area_code_area_code_415,area_code_area_code_510,state_MD,state_MN,state_NJ,state_TX,state_WV,state_other
119,0,1,29,7.6,3,2.05,3,0,522.2,256,48.5,0,1,0,0,0,0,0,0,1
86,0,0,0,6.2,3,1.67,0,0,722.9,254,64.93,0,0,1,0,0,0,0,0,1
114,0,1,32,12.9,3,3.48,1,0,535.4,273,46.85,0,1,0,0,0,0,0,0,1
104,0,0,0,10.0,3,2.7,0,0,630.5,294,55.99,1,0,0,0,0,0,0,0,1
148,0,0,0,11.3,4,3.05,1,0,584.5,317,46.95,0,1,0,0,0,0,0,0,1
129,0,0,0,13.4,5,3.62,3,0,607.0,324,59.39,1,0,0,0,0,0,0,0,1
100,0,1,30,7.1,3,1.92,0,0,430.6,329,35.51,0,0,1,0,0,0,0,0,1
121,0,1,35,11.4,4,3.08,1,0,475.29999999999995,206,38.34,1,0,0,0,0,0,0,0,1
143,0,1,33,9.5,4,2.57,1,0,631.0,316,67.71,1,0,0,0,0,0,0,0,1
76,0,0,0,12.5,3,3.38,0,0,603.8,312,60.64,0,0,1,0,0,0,0,0,1
158,0,0,0,14.4,12,3.89,0,0,525.5,282,58.92,0,0,1,0,0,0,0,0,1
116,0,0,0,7.9,2,2.13,3,0,635.2,327,65.12,0,0,1,0,0,0,0,0,1
54,0,0,0,9.5,2,2.57,1,1,718.6999999999999,268,76.36,0,1,0,0,0,0,0,0,1
86,0,0,0,12.2,5,3.29,7,1,463.79999999999995,366,44.790000000000006,0,1,0,0,0,0,0,0,1
108,0,0,0,9.3,4,2.51,0,0,640.0,264,60.56,0,0,1,0,0,0,0,0,1
151,0,1,17,8.6,4,2.32,1,0,522.3,231,55.879999999999995,1,0,0,0,0,0,0,0,1
99,0,0,0,10.6,2,2.86,0,0,610.9,251,59.5,0,0,1,0,0,0,0,0,1
55,0,0,0,7.0,7,1.89,2,0,673.5,367,61.64,0,1,0,0,0,0,0,0,1
78,0,0,0,14.6,2,3.94,0,0,599.8,296,63.1,1,0,0,0,0,0,0,0,1
89,0,0,0,9.1,1,2.46,1,1,652.2,260,63.04,0,1,0,0,0,0,0,0,1
44,0,1,34,14.0,7,3.78,0,0,611.2,252,61.7,0,1,0,0,0,0,0,0,1
98,0,1,21,0.0,0,0.0,2,0,485.5,268,36.97,1,0,0,0,0,0,0,0,1
64,0,1,37,13.3,3,3.59,1,0,403.9,294,40.84,0,0,1,0,0,0,0,0,1
141,0,0,0,7.2,8,1.94,3,0,574.4,370,65.53999999999999,0,1,0,0,0,0,0,0,1
81,0,1,33,12.2,5,3.29,1,0,545.9000000000001,308,49.69,0,1,0,0,0,0,0,0,1
162,0,0,0,10.5,11,2.84,1,0,562.5,327,59.089999999999996,0,0,1,0,0,0,0,0,1
83,0,1,41,13.1,5,3.54,3,0,445.80000000000007,334,46.04,0,1,0,0,0,0,0,0,1
59,0,0,0,11.3,8,3.05,4,0,617.1,299,58.78,0,0,1,0,0,0,0,0,1
179,1,1,38,10.1,4,2.73,4,0,691.7,234,68.02000000000001,0,1,0,0,0,0,0,0,1
79,0,0,0,5.3,3,1.43,1,0,425.79999999999995,331,45.269999999999996,1,0,0,0,0,0,0,0,1
117,0,0,0,14.7,9,3.97,2,0,590.6,265,57.47,0,1,0,0,0,0,0,0,1
64,1,0,0,13.2,2,3.56,2,1,648.9,259,67.46,1,0,0,0,0,0,0,0,1
122,0,1,23,8.5,2,2.3,2,0,483.9,313,47.63999999999999,1,0,0,0,0,0,0,0,1
90,0,1,29,5.8,4,1.57,1,0,593.1999999999999,309,56.05,1,0,0,0,0,0,0,0,1
159,1,0,0,8.8,6,2.38,1,1,752.3,262,78.49,1,0,0,0,0,0,0,0,1
148,0,0,0,11.3,6,3.05,0,0,557.1,263,47.81,0,1,0,0,0,0,0,0,1
39,0,1,36,12.0,5,3.24,1,0,596.1,365,53.830000000000005,0,1,0,0,0,0,0,0,1
77,0,0,0,11.3,3,3.05,2,0,642.8,361,61.800000000000004,1,0,0,0,0,0,0,0,1
194,0,0,0,10.9,2,2.94,0,0,568.1,287,54.39,1,0,0,0,0,0,0,0,1
112,0,0,0,9.1,3,2.46,4,0,586.0,334,61.1,0,1,0,0,0,0,0,0,1
45,0,0,0,18.0,3,4.86,1,0,586.6,335,46.31,0,1,0,1,0,0,0,0,0
132,0,0,0,7.6,5,2.05,1,0,462.3,361,40.52,0,1,0,0,0,0,0,0,1
135,0,0,0,10.3,6,2.78,1,0,631.2,277,62.64,0,1,0,0,0,0,0,0,1
56,0,0,0,10.6,6,2.86,2,0,645.1,303,62.57000000000001,1,0,0,0,0,0,0,0,1
151,1,0,0,12.4,1,3.35,0,1,601.5999999999999,240,58.89,0,1,0,0,0,0,0,0,1
32,0,0,0,14.8,2,4.0,2,0,562.0,302,55.09,0,1,0,0,0,0,0,0,1
87,0,1,21,10.6,5,2.86,0,0,528.5,309,57.730000000000004,0,1,0,0,0,0,0,0,1
138,0,0,0,11.2,7,3.02,2,0,476.6,314,47.5,0,1,0,0,0,0,0,0,1
79,0,0,0,6.7,18,1.81,1,0,646.3,337,63.370000000000005,1,0,0,0,0,0,0,0,1
95,1,0,0,11.5,2,3.11,1,1,650.6,285,61.42,0,1,0,0,0,0,0,0,1
127,0,0,0,6.8,4,1.84,2,0,614.8,309,61.720000000000006,0,1,0,0,0,0,0,0,1
137,0,0,0,14.7,2,3.97,3,0,651.7,261,67.24,0,0,1,0,0,0,0,0,1
97,0,0,0,14.7,4,3.97,1,0,547.0,315,49.78,0,1,0,0,0,0,0,0,1
149,1,0,0,5.7,4,1.54,0,0,570.7,260,53.510000000000005,0,1,0,0,0,0,0,0,1
117,1,1,22,3.7,5,1.0,1,0,744.3000000000001,284,70.9,0,1,0,0,0,0,0,0,1
84,0,0,0,7.2,4,1.94,2,0,594.5,297,56.580000000000005,1,0,0,0,0,0,0,0,1
137,0,0,0,10.7,7,2.89,4,0,655.3,303,67.07,0,1,0,0,0,0,0,0,1
54,0,0,0,8.5,5,2.3,1,0,542.8,238,58.92,0,0,1,0,0,0,0,0,1
85,0,0,0,10.7,3,2.89,1,0,520.4,339,46.980000000000004,0,1,0,0,0,0,0,0,1
43,0,0,0,11.1,2,3.0,1,0,626.9000000000001,316,59.00999999999999,0,1,0,0,0,0,0,1,0
35,0,0,0,8.7,3,2.35,0,0,576.9,335,49.489999999999995,0,1,0,0,0,0,0,0,1
98,0,0,0,12.4,5,3.35,5,0,615.5,359,60.57000000000001,0,1,0,1,0,0,0,0,0
112,0,0,0,9.4,3,2.54,2,0,608.0,267,62.709999999999994,0,0,1,0,0,0,0,0,1
16,0,0,0,10.8,2,2.92,0,1,601.5,277,63.99000000000001,0,0,1,0,0,0,0,0,1
98,0,1,22,9.7,5,2.62,0,0,479.30000000000007,274,60.09,0,1,0,0,0,0,0,0,1
84,0,0,0,8.5,4,2.3,1,0,498.7,359,50.36,0,0,1,0,0,0,0,0,1
66,0,0,0,10.6,5,2.86,1,1,589.0,277,56.620000000000005,0,1,0,0,0,0,0,0,1
74,0,0,0,10.6,3,2.86,0,0,572.0,330,57.81,0,1,0,0,0,0,0,0,1
96,0,1,26,9.9,2,2.67,1,0,503.1,293,48.559999999999995,1,0,0,0,0,0,0,0,1
119,0,0,0,11.2,6,3.02,1,0,546.6,341,58.980000000000004,0,0,1,0,0,0,0,0,1
92,1,0,0,9.3,5,2.51,0,0,623.8000000000001,279,67.55,0,1,0,0,0,0,0,0,1
21,0,0,0,6.8,7,1.84,0,0,503.1,265,45.27,0,1,0,0,0,0,0,0,1
122,0,0,0,8.5,5,2.3,4,1,539.2,315,51.3,0,0,1,0,0,0,0,0,1
133,1,0,0,10.3,3,2.78,1,0,513.6,277,49.08,0,0,1,0,0,0,0,0,1
145,0,0,0,4.8,4,1.3,2,0,551.9,335,56.209999999999994,0,1,0,0,0,0,1,0,0
25,0,0,0,8.4,5,2.27,2,0,523.0,261,51.54,1,0,0,0,0,0,0,0,1
64,0,0,0,10.4,6,2.81,2,0,472.4,262,40.85,0,1,0,0,0,0,0,0,1
85,0,0,0,5.4,1,1.46,0,0,670.9000000000001,274,72.37,0,1,0,0,0,0,0,0,1
76,0,0,0,10.0,3,2.7,0,0,512.9,256,49.23,0,1,0,0,0,0,0,0,1
224,1,0,0,5.0,2,1.35,1,1,543.9,304,52.32,0,0,1,0,0,0,0,0,1
117,0,0,0,9.8,2,2.65,0,0,624.2,283,65.07,1,0,0,0,0,0,0,0,1
128,0,1,34,16.0,6,4.32,1,0,576.4000000000001,233,51.519999999999996,1,0,0,0,0,0,0,0,1
115,0,0,0,7.5,6,2.03,2,0,723.6,277,68.66,0,1,0,0,0,0,0,0,1
141,0,1,28,9.3,11,2.51,2,0,643.0999999999999,376,65.37,0,1,0,0,0,0,0,0,1
51,0,0,0,15.3,1,4.13,1,0,513.3,320,62.629999999999995,0,0,1,0,1,0,0,0,0
100,0,0,0,12.5,3,3.38,0,0,684.2,281,67.58999999999999,0,1,0,0,0,1,0,0,0
96,0,1,45,10.3,2,2.78,3,0,652.7,303,66.09,0,1,0,0,0,0,0,0,1
112,0,1,16,11.3,3,3.05,1,0,551.8,341,57.74,0,1,0,0,0,0,0,0,1
129,1,0,0,10.9,4,2.94,1,0,583.5999999999999,362,57.790000000000006,0,0,1,0,0,0,0,0,1
163,0,0,0,12.5,7,3.38,1,0,416.0,334,38.56,0,1,0,0,0,0,0,0,1
67,0,1,40,9.6,9,2.59,1,0,538.6,286,46.0,0,1,0,0,0,0,0,0,1
140,0,0,0,11.2,5,3.02,3,0,579.3,325,55.59,1,0,0,0,0,0,0,0,1
49,0,0,0,12.4,7,3.35,2,0,607.1,314,53.18,0,0,1,0,0,0,0,0,1
46,0,0,0,13.3,2,3.59,2,1,705.9000000000001,294,73.47999999999999,0,0,1,0,0,0,0,0,1
148,0,0,0,11.4,4,3.08,1,0,641.9000000000001,306,62.48,0,1,0,0,0,0,0,0,1
112,0,0,0,12.8,2,3.46,1,0,684.7,268,68.52,0,0,1,0,0,0,0,0,1
78,0,0,0,11.8,5,3.19,2,0,485.9,332,48.25,0,1,0,0,0,0,0,0,1
61,0,1,31,8.6,3,2.32,0,0,695.7,252,75.54,1,0,0,0,0,0,0,0,1
58,0,1,29,11.2,3,3.02,1,0,523.5,279,58.37,0,0,1,0,0,0,0,0,1
100,0,0,0,8.3,4,2.24,0,1,674.2,276,72.16,0,0,1,0,0,0,0,0,1
113,0,0,0,13.5,3,3.65,1,0,675.0,322,62.97,0,0,1,0,0,0,0,0,1
81,0,0,0,6.3,2,1.7,2,0,549.6,287,51.830000000000005,0,1,0,0,0,0,0,0,1
135,0,1,27,12.3,6,3.32,1,0,673.2,352,70.63,0,0,1,0,0,0,0,0,1
99,0,0,0,12.4,4,3.35,0,0,566.7,255,55.54,1,0,0,0,0,0,0,0,1
135,0,0,0,12.6,5,3.4,1,0,589.1,359,64.87,0,0,1,0,0,0,0,0,1
85,1,0,0,9.6,7,2.59,2,0,710.5999999999999,343,60.49,1,0,0,0,0,0,0,0,1
88,0,0,0,9.6,4,2.59,3,0,553.4,364,51.63,0,0,1,0,0,0,1,0,0
55,0,0,0,6.9,5,1.86,2,0,614.0,343,68.84,0,0,1,0,0,0,0,0,1
79,0,1,21,6.3,3,1.7,4,0,640.5,289,69.97,0,0,1,0,0,0,0,0,1
85,0,0,0,12.5,5,3.38,0,0,601.3,307,53.89,1,0,0,0,0,0,0,0,1
86,0,1,23,9.8,2,2.65,0,0,717.5,293,70.34,1,0,0,0,0,0,0,0,1
91,0,0,0,8.3,3,2.24,0,0,654.3,314,57.879999999999995,0,0,1,0,0,0,0,0,1
149,0,1,20,14.3,9,3.86,1,0,663.5999999999999,241,65.68,0,1,0,0,0,0,0,0,1
97,0,0,0,11.1,1,3.0,1,1,753.0,326,76.89,1,0,0,0,0,0,0,0,1
88,0,0,0,14.8,2,4.0,1,1,670.7,351,73.1,0,1,0,0,0,0,0,0,1
60,0,0,0,9.3,2,2.51,2,0,502.29999999999995,226,42.09,0,1,0,0,0,0,0,0,1
54,0,0,0,9.7,7,2.62,2,0,539.5,233,54.82,1,0,0,0,0,0,0,0,1
109,0,0,0,11.0,3,2.97,0,0,458.09999999999997,325,48.43000000000001,0,1,0,0,0,0,0,0,1
90,0,0,0,9.6,5,2.59,1,0,619.0,323,69.41,0,1,0,0,0,0,0,0,1
115,0,0,0,9.6,9,2.59,3,0,676.0,316,58.04,1,0,0,0,0,0,0,0,1
144,0,1,18,10.1,5,2.73,1,0,422.9,333,36.660000000000004,0,1,0,0,0,0,0,0,1
91,0,0,0,5.9,2,1.59,0,0,609.5,251,51.949999999999996,1,0,0,0,0,0,0,0,1
71,1,0,0,13.6,3,3.67,3,1,528.1,318,52.739999999999995,0,1,0,0,0,0,0,0,1
132,0,1,36,10.5,5,2.84,3,1,666.5999999999999,330,65.54,0,0,1,0,0,0,0,0,1
41,0,1,34,17.2,9,4.64,2,0,609.5,288,61.93,0,0,1,0,0,0,0,0,1
44,0,0,0,10.6,2,2.86,1,0,645.5999999999999,335,65.67,0,1,0,0,0,0,0,0,1
78,0,0,0,9.5,6,2.57,3,0,499.7,286,41.81,1,0,0,0,0,0,0,0,1
149,0,0,0,6.3,3,1.7,1,0,387.1,270,31.52,1,0,0,0,0,0,0,0,1
72,0,1,33,6.2,4,1.67,4,1,575.3,274,50.580000000000005,0,0,1,0,0,0,0,1,0
139,0,1,20,14.8,12,4.0,0,0,612.5,365,63.78999999999999,0,1,0,0,0,0,0,0,1
141,0,1,23,7.6,2,2.05,3,0,532.5,345,49.17,0,0,1,0,0,0,0,0,1
140,0,0,0,8.1,2,2.19,1,0,608.9000000000001,356,52.699999999999996,1,0,0,0,0,0,0,0,1
99,0,0,0,11.2,4,3.02,2,0,620.0,301,58.029999999999994,1,0,0,0,0,0,0,0,1
166,0,0,0,11.6,6,3.13,1,0,547.5,256,57.459999999999994,1,0,0,0,0,0,0,0,1
124,0,0,0,5.3,3,1.43,1,0,593.9,320,53.11000000000001,1,0,0,0,0,0,0,0,1
74,0,0,0,8.1,4,2.19,0,0,586.8,276,52.809999999999995,0,1,0,1,0,0,0,0,0
117,0,0,0,13.3,13,3.59,2,0,618.7,297,56.82,0,0,1,0,0,0,0,0,1
85,0,0,0,11.0,2,2.97,3,0,677.3,308,67.53,0,0,1,0,0,0,0,0,1
36,0,1,16,6.7,2,1.81,0,0,413.90000000000003,311,42.56999999999999,0,1,0,0,0,0,0,0,1
102,1,0,0,12.8,3,3.46,0,0,602.3,340,65.2,0,0,1,0,0,0,0,0,1
76,0,0,0,10.5,2,2.84,0,0,741.1,344,70.57,0,1,0,0,0,0,0,0,1
165,0,0,0,0.0,0,0.0,1,0,681.1,317,69.39999999999999,0,0,1,0,0,0,0,0,1
130,0,0,0,12.3,4,3.32,1,0,567.2,294,53.54,0,1,0,0,0,0,0,0,1
55,1,0,0,14.3,6,3.86,1,1,651.7,302,63.56,0,1,0,0,0,0,0,0,1
92,1,0,0,9.4,2,2.54,2,1,635.5,333,55.36,0,1,0,0,0,0,0,0,1
129,0,1,33,5.9,2,1.59,2,0,661.6999999999999,367,55.87,0,1,0,0,0,0,0,0,1
18,0,0,0,8.2,4,2.21,1,0,638.8000000000001,329,67.53,1,0,0,1,0,0,0,0,0
161,1,0,0,11.1,9,3.0,2,0,516.0,292,49.949999999999996,0,1,0,0,0,0,0,0,1
75,1,0,0,9.7,4,2.62,4,1,492.79999999999995,243,52.82000000000001,1,0,0,0,0,0,0,0,1
126,0,1,23,12.6,7,3.4,3,0,545.0,316,46.43,0,1,0,0,0,0,0,0,1
93,1,0,0,17.5,5,4.73,1,1,646.0,291,64.48,0,1,0,0,0,0,0,0,1
109,1,1,26,9.3,3,2.51,0,0,643.4,325,61.92,0,1,0,0,0,0,0,0,1
80,0,0,0,12.4,12,3.35,0,0,624.8000000000001,277,60.1,0,0,1,0,0,0,0,0,1
41,0,0,0,11.1,5,3.0,1,0,547.1,217,49.57,0,1,0,0,0,0,0,0,1
136,0,1,31,11.4,5,3.08,2,0,607.5,273,54.69,0,1,0,0,0,0,0,0,1
92,0,0,0,5.6,2,1.51,3,1,771.8,327,67.17,0,1,0,0,0,0,0,0,1
143,0,1,24,11.6,5,3.13,1,0,643.5,323,61.160000000000004,1,0,0,0,0,0,0,0,1
118,0,1,26,9.6,5,2.59,5,1,540.0,337,53.64,0,1,0,0,0,0,0,0,1
193,0,1,17,12.3,3,3.32,1,0,532.0,312,47.56,1,0,0,0,0,0,0,0,1
73,0,0,0,14.8,8,4.0,3,0,623.8,282,64.03,0,1,0,0,0,0,0,0,1
62,0,0,0,9.1,8,2.46,2,0,618.4000000000001,288,57.629999999999995,1,0,0,0,0,0,0,0,1
30,0,1,30,6.6,3,1.78,0,0,658.4000000000001,264,65.35000000000001,0,1,0,0,0,0,0,0,1
60,1,1,29,14.0,12,3.78,0,1,589.8,289,68.4,1,0,0,0,0,0,0,0,1
96,0,0,0,7.6,1,2.05,2,0,587.9,308,51.01,0,0,1,0,0,0,0,0,1
52,0,0,0,9.4,4,2.54,2,0,496.69999999999993,320,55.53,1,0,0,0,0,0,0,0,1
87,0,0,0,12.9,3,3.48,1,0,562.4,291,55.32,0,1,0,0,0,0,0,0,1
41,0,0,0,9.0,3,2.43,3,0,470.20000000000005,293,52.67,1,0,0,0,0,0,0,0,1
112,0,0,0,11.6,2,3.13,1,0,546.8,300,63.46,0,1,0,0,0,0,0,1,0
88,0,0,0,8.2,3,2.21,4,1,474.29999999999995,244,36.96,0,0,1,0,0,0,0,0,1
122,0,1,27,9.2,5,2.48,7,0,673.4,316,71.18,1,0,0,0,0,0,0,0,1
61,0,0,0,9.8,6,2.65,2,0,349.20000000000005,276,27.389999999999997,1,0,0,0,0,0,0,0,1
87,0,0,0,13.0,6,3.51,1,0,470.7,349,56.959999999999994,0,0,1,0,0,0,0,0,1
30,0,0,0,12.5,3,3.38,0,0,601.5999999999999,322,62.8,0,0,1,0,0,0,0,0,1
95,0,1,22,11.9,7,3.21,0,0,438.5,307,30.18,0,1,0,0,0,1,0,0,0
46,0,0,0,8.6,4,2.32,2,0,481.40000000000003,348,43.559999999999995,0,1,0,0,0,0,0,0,1
100,1,0,0,12.1,9,3.27,0,0,610.8,324,49.53,0,0,1,0,0,0,0,0,1
77,0,0,0,6.7,3,1.81,2,0,615.5,267,56.83,0,1,0,0,0,0,0,0,1
98,0,1,38,10.7,5,2.89,2,0,674.4,238,67.19,0,1,0,0,0,0,0,0,1
125,0,1,36,5.4,3,1.46,1,0,369.2,299,43.47,0,1,0,0,0,0,0,0,1
194,0,0,0,18.2,1,4.91,1,0,548.0,326,41.95,1,0,0,0,0,0,0,0,1
190,0,1,22,8.5,3,2.3,0,0,470.5,287,49.309999999999995,0,1,0,0,0,0,0,0,1
165,0,0,0,12.4,8,3.35,0,0,632.0999999999999,353,63.15,0,1,0,0,0,0,0,0,1
59,0,0,0,9.9,3,2.67,2,0,541.9,330,46.529999999999994,1,0,0,0,0,0,0,0,1
47,0,1,28,7.8,2,2.11,1,0,422.8,286,43.41,1,0,0,0,0,0,0,0,1
150,0,1,29,6.6,1,1.78,0,0,509.79999999999995,242,55.5,0,1,0,0,0,0,0,0,1
152,1,1,20,14.2,3,3.83,9,1,756.0999999999999,294,73.85,0,1,0,0,1,0,0,0,0
26,0,0,0,3.5,6,0.95,3,0,642.6,332,66.89,0,1,0,0,0,0,0,0,1
79,0,1,31,12.2,8,3.29,3,0,422.5,317,41.629999999999995,0,0,1,1,0,0,0,0,0
95,0,1,27,11.9,3,3.21,1,0,646.4,311,55.24,0,0,1,0,0,0,0,0,1
69,1,0,0,8.4,10,2.27,2,1,699.5,299,76.4,0,0,1,0,0,0,0,0,1
95,1,1,41,10.3,9,2.78,5,1,471.3,219,46.349999999999994,0,0,1,0,0,0,0,0,1
31,0,1,31,5.9,3,1.59,0,0,601.4,282,49.44,0,1,0,0,0,0,0,0,1
121,0,1,31,10.1,5,2.73,4,0,639.4,265,66.64,1,0,0,0,0,0,0,0,1
44,0,0,0,10.2,4,2.75,3,1,738.5,294,79.57,0,0,1,0,0,0,0,0,1
74,0,1,25,13.1,2,3.54,2,0,490.0,262,51.169999999999995,0,1,0,0,0,0,0,0,1
58,0,1,20,9.5,2,2.57,1,0,644.8,291,61.88,1,0,0,0,0,0,1,0,0
74,0,0,0,8.3,5,2.24,2,1,682.8,313,62.53,1,0,0,0,0,0,0,0,1
125,0,0,0,7.7,6,2.08,2,0,576.7,316,47.9,0,1,0,0,0,0,0,0,1
80,0,0,0,10.7,1,2.89,1,0,642.7,300,58.480000000000004,0,1,0,0,0,0,0,0,1
99,0,1,28,9.1,5,2.46,1,0,637.5999999999999,306,64.35,1,0,0,0,0,0,0,0,1
99,0,0,0,10.9,5,2.94,1,0,474.7,295,43.5,0,1,0,0,0,0,0,0,1
66,0,1,29,8.0,1,2.16,2,0,718.3,307,71.3,0,1,0,0,0,0,0,0,1
97,0,0,0,4.7,4,1.27,3,0,523.0,278,57.48,0,0,1,0,0,0,0,0,1
75,0,1,37,11.3,5,3.05,2,0,641.5999999999999,304,54.92,0,0,1,0,0,0,0,0,1
85,1,0,0,3.6,7,0.97,2,0,551.3,288,59.339999999999996,0,0,1,1,0,0,0,0,0
108,0,0,0,10.0,6,2.7,2,0,597.5,276,69.94,0,0,1,0,0,0,0,0,1
51,0,0,0,10.3,2,2.78,1,0,565.5999999999999,314,56.019999999999996,0,0,1,0,0,0,0,0,1
186,0,1,26,14.5,3,3.92,2,0,547.9000000000001,313,41.03,0,1,0,0,1,0,0,0,0
44,1,0,0,10.8,3,2.92,1,0,476.0,282,40.21,0,1,0,0,0,0,0,0,1
64,0,1,31,9.0,1,2.43,3,0,644.2,321,67.5,1,0,0,0,0,0,0,0,1
44,0,0,0,9.9,5,2.67,2,1,784.4000000000001,277,74.87,0,0,1,0,0,0,0,1,0
114,0,1,36,14.2,2,3.83,1,0,693.7,284,77.97000000000001,0,1,0,0,0,0,0,0,1
110,0,0,0,11.7,4,3.16,2,0,469.8,324,47.06999999999999,1,0,0,0,0,0,0,0,1
90,0,1,30,7.7,3,2.08,1,0,557.6,295,57.25,1,0,0,0,0,0,0,0,1
72,0,1,21,16.5,4,4.46,1,0,708.9000000000001,313,68.64,1,0,0,0,0,0,0,0,1
113,0,0,0,7.4,2,2.0,1,1,802.7,380,76.19,0,1,0,0,0,0,0,0,1
171,0,1,25,10.2,3,2.75,3,0,557.2,285,60.3,0,1,0,0,0,0,0,0,1
104,0,0,0,10.7,8,2.89,1,0,488.5,316,48.720000000000006,0,1,0,0,0,0,0,0,1
165,0,0,0,10.3,2,2.78,1,0,655.2,261,56.019999999999996,1,0,0,0,0,0,0,0,1
104,0,0,0,9.8,6,2.65,0,1,711.1999999999999,299,73.0,0,0,1,0,0,0,0,0,1
110,0,0,0,10.2,5,2.75,1,0,420.7,334,32.43,1,0,0,0,0,0,0,0,1
90,1,0,0,8.4,4,2.27,1,0,641.4000000000001,385,64.74000000000001,1,0,0,0,0,0,1,0,0
114,0,0,0,7.4,8,2.0,1,0,407.8,295,41.91,0,1,0,0,0,0,0,0,1
101,0,0,0,13.5,11,3.65,5,1,519.9,290,45.01,1,0,0,0,0,0,0,0,1
117,0,1,14,8.6,2,2.32,1,0,421.79999999999995,286,37.769999999999996,1,0,0,0,0,0,0,0,1
82,0,0,0,12.9,2,3.48,1,0,516.4,336,47.26,1,0,0,0,0,0,0,0,1
92,0,0,0,9.6,1,2.59,2,0,476.90000000000003,317,47.23,0,0,1,0,0,0,0,0,1
82,0,1,29,9.5,5,2.57,2,0,630.5999999999999,340,64.44,0,0,1,0,0,0,0,0,1
90,0,0,0,12.5,6,3.38,2,0,637.3,325,60.87,0,1,0,0,0,0,0,1,0
124,0,0,0,9.6,4,2.59,3,0,481.6,247,46.59,0,0,1,0,1,0,0,0,0
39,0,0,0,9.1,5,2.46,2,0,498.3,277,46.58,1,0,0,0,0,0,0,0,1
75,0,1,46,9.2,6,2.48,0,0,661.8,299,64.59,0,0,1,0,0,0,0,0,1
102,0,0,0,9.1,4,2.46,2,0,519.1,306,46.02,0,0,1,0,0,0,0,0,1
143,0,0,0,4.6,4,1.24,1,0,512.5,284,55.05,0,0,1,0,0,0,0,1,0
53,0,0,0,11.6,6,3.13,3,0,567.3,354,43.34,0,1,0,0,0,0,0,0,1
30,0,0,0,11.4,7,3.08,1,0,564.8,355,55.66,0,1,0,0,0,0,0,0,1
112,0,0,0,12.7,8,3.43,2,1,813.0,318,87.03,0,1,0,0,0,0,0,0,1
129,0,0,0,13.1,8,3.54,0,0,558.2,321,54.13,0,1,0,0,0,0,0,0,1
63,0,1,29,6.6,8,1.78,1,0,501.1,254,45.08,0,1,0,0,0,0,0,0,1
28,0,0,0,10.6,5,2.86,0,0,645.2,304,62.46,0,1,0,0,0,0,0,0,1
90,0,0,0,12.7,3,3.43,1,0,646.9,222,59.5,0,1,0,0,0,0,0,0,1
151,0,0,0,7.7,6,2.08,4,0,585.5,367,55.24,0,0,1,0,0,0,0,0,1
105,1,1,29,13.2,6,3.56,1,1,628.9,292,64.59,0,1,0,0,0,0,0,0,1
41,0,1,37,7.3,1,1.97,2,0,650.8000000000001,325,68.14,1,0,0,0,0,0,0,0,1
48,0,1,43,8.0,5,2.16,1,0,605.3,271,56.75,0,0,1,0,0,0,0,0,1
166,1,1,35,8.8,7,2.38,2,0,701.5999999999999,381,58.56999999999999,1,0,0,0,0,0,0,0,1
79,0,0,0,14.0,6,3.78,3,0,615.9,380,55.629999999999995,0,0,1,0,0,0,0,0,1
153,0,0,0,11.6,6,3.13,1,0,492.8,300,52.79,0,0,1,0,0,0,0,0,1
110,1,0,0,14.5,4,3.92,0,1,748.7,260,77.89,0,1,0,0,0,0,0,0,1
163,0,0,0,12.8,4,3.46,1,0,653.6,297,61.08,0,1,0,0,0,0,0,0,1
105,0,1,33,10.6,3,2.86,2,0,477.5,339,53.56,1,0,0,0,0,0,0,0,1
172,0,0,0,7.1,1,1.92,3,0,626.6,307,61.019999999999996,0,1,0,0,0,0,0,0,1
126,0,0,0,5.1,2,1.38,0,0,631.2,313,57.4,0,1,0,0,0,0,0,0,1
97,0,0,0,13.8,4,3.73,3,0,515.5,300,50.29,0,0,1,0,0,0,1,0,0
95,1,1,37,4.1,2,1.11,0,1,610.6,290,62.41,1,0,0,0,0,1,0,0,0
87,0,0,0,7.4,2,2.0,4,0,666.3,287,68.42999999999999,0,0,1,0,0,0,0,0,1
97,0,0,0,6.5,5,1.76,1,0,482.5,304,44.5,0,1,0,0,0,0,0,0,1
140,0,0,0,13.9,4,3.75,0,0,590.8000000000001,299,57.78,1,0,0,0,0,0,1,0,0
169,0,0,0,9.5,2,2.57,0,0,524.4,276,45.4,0,1,0,0,0,0,0,0,1
68,0,1,22,4.8,4,1.3,3,0,552.4,305,46.77,1,0,0,0,0,0,0,0,1
122,0,1,34,15.6,4,4.21,2,0,456.1,298,42.41,0,1,0,0,0,1,0,0,0
36,0,0,0,10.8,6,2.92,2,0,708.8,318,63.11,1,0,0,0,0,0,0,0,1
120,0,1,27,10.2,7,2.75,5,0,604.0,251,54.13,0,0,1,0,0,0,0,0,1
121,0,0,0,9.2,15,2.48,1,0,517.0,354,50.0,1,0,0,0,0,0,0,0,1
64,0,1,19,7.5,3,2.03,0,0,545.0,316,52.14,1,0,0,0,0,0,0,0,1
13,0,1,31,12.9,1,3.48,1,0,672.2,306,69.32000000000001,0,1,0,0,0,0,0,0,1
