account_length,international_plan,voice_mail_plan,number_vmail_messages,total_intl_minutes,total_intl_calls,total_intl_charge,number_customer_service_calls,churn,total_minutes,total_calls,total_charge,area_code_area_code_408,area_code_area_code_415,area_code_area_code_510,state_MD,state_MN,state_NJ,state_TX,state_WV,state_other,avg_mt_minutes,avg_mt_calls,avg_mt_charge,avg_call_charge,avg_intl_call_charge,avg_call_minutes,avg_intl_call_minutes,both_plans
65,0,0,0,7.5,6,2.03,1,0,572.8,319,55.57000000000001,1,0,0,0,0,0,0,0,1,8.81230769230769,4.907692307692308,0.854923076923077,0.17420062695924768,0.3383333333333333,1.7956112852664576,1.25,0
56,0,0,0,6.9,11,1.86,1,0,615.0,372,65.86000000000001,0,1,0,0,0,0,0,0,1,10.982142857142858,6.642857142857143,1.1760714285714289,0.17704301075268822,0.1690909090909091,1.653225806451613,0.6272727272727273,0
151,0,0,0,9.8,4,2.65,0,0,736.7,355,67.17999999999999,1,0,0,0,0,0,0,0,1,4.878807947019868,2.3509933774834435,0.4449006622516556,0.1892394366197183,0.6625,2.075211267605634,2.45,0
83,0,0,0,15.8,7,4.27,0,1,718.6999999999999,350,83.62,0,1,0,0,0,0,0,0,1,8.659036144578312,4.216867469879518,1.0074698795180723,0.23891428571428572,0.61,2.0534285714285714,2.257142857142857,0
139,0,1,23,13.7,2,3.7,0,0,663.8,337,59.45,0,0,1,0,0,0,0,0,1,4.775539568345323,2.4244604316546763,0.42769784172661873,0.17640949554896143,1.85,1.9697329376854598,6.85,0
6,0,0,0,10.2,2,2.75,1,0,618.9,268,61.07,0,0,1,0,0,0,0,0,1,103.14999999999999,44.666666666666664,10.178333333333333,0.2278731343283582,1.375,2.309328358208955,5.1,0
115,0,1,24,9.6,4,2.59,1,0,490.3,367,47.17,0,0,1,0,0,0,0,0,1,4.263478260869565,3.1913043478260867,0.4101739130434783,0.12852861035422344,0.6475,1.3359673024523162,2.4,0
141,0,0,0,12.0,6,3.24,0,0,712.1,324,68.85,0,1,0,0,0,0,0,0,1,5.050354609929078,2.297872340425532,0.4882978723404255,0.2125,0.54,2.1978395061728397,2.0,0
62,0,0,0,12.2,1,3.29,1,0,470.9,307,38.97,0,1,0,0,0,0,0,0,1,7.59516129032258,4.951612903225806,0.6285483870967742,0.12693811074918565,3.29,1.5338762214983712,12.2,0
185,0,1,31,7.5,3,2.03,1,0,617.9000000000001,385,58.07000000000001,0,0,1,0,0,0,0,0,1,3.3400000000000003,2.081081081081081,0.3138918918918919,0.15083116883116884,0.6766666666666666,1.604935064935065,2.5,0
148,0,0,0,10.9,3,2.94,1,0,706.5,320,66.77000000000001,0,1,0,0,0,0,0,0,1,4.773648648648648,2.1621621621621623,0.45114864864864873,0.20865625000000004,0.98,2.2078125,3.6333333333333333,0
94,0,1,38,12.8,4,3.46,1,0,469.29999999999995,313,50.120000000000005,1,0,0,0,0,0,0,0,1,4.992553191489361,3.3297872340425534,0.5331914893617021,0.16012779552715656,0.865,1.499361022364217,3.2,0
32,0,0,0,6.3,2,1.7,0,0,572.3,230,62.11,0,0,1,0,0,0,0,0,1,17.884375,7.1875,1.9409375,0.27004347826086955,0.85,2.488260869565217,3.15,0
68,0,0,0,13.2,2,3.56,1,0,558.0,289,63.690000000000005,1,0,0,0,0,0,0,0,1,8.205882352941176,4.25,0.9366176470588236,0.22038062283737025,1.78,1.930795847750865,6.6,0
25,0,0,0,10.5,4,2.84,3,0,599.7,274,50.36000000000001,0,1,0,0,0,0,0,0,1,23.988000000000003,10.96,2.0144,0.18379562043795622,0.71,2.1886861313868615,2.625,0
65,0,0,0,14.1,2,3.81,1,0,478.1,330,43.28,0,1,0,0,0,0,0,0,1,7.355384615384616,5.076923076923077,0.6658461538461539,0.13115151515151516,1.905,1.448787878787879,7.05,0
179,0,0,0,6.1,5,1.65,0,0,613.3,321,60.96999999999999,1,0,0,0,0,0,0,0,1,3.4262569832402234,1.7932960893854748,0.3406145251396648,0.1899376947040498,0.32999999999999996,1.9105919003115264,1.22,0
94,0,0,0,11.1,7,3.0,2,0,592.5,335,65.0,0,1,0,0,0,0,0,0,1,6.303191489361702,3.5638297872340425,0.6914893617021277,0.19402985074626866,0.42857142857142855,1.7686567164179106,1.5857142857142856,0
62,0,0,0,12.2,3,3.29,0,0,532.7,313,49.97,0,1,0,0,1,0,0,0,0,8.591935483870968,5.048387096774194,0.8059677419354838,0.15964856230031949,1.0966666666666667,1.7019169329073485,4.066666666666666,0
116,0,0,0,16.2,10,4.37,3,0,575.6,281,55.36,1,0,0,0,0,0,0,0,1,4.962068965517242,2.4224137931034484,0.4772413793103448,0.19701067615658363,0.437,2.0483985765124557,1.6199999999999999,0
70,0,0,0,0.0,0,0.0,3,0,725.5999999999999,346,73.36,1,0,0,0,0,0,0,0,1,10.365714285714285,4.942857142857143,1.048,0.21202312138728324,0.0,2.097109826589595,0.0,0
94,1,1,23,9.5,5,2.57,4,0,693.8,364,64.44,0,0,1,0,0,0,0,1,0,7.380851063829787,3.872340425531915,0.685531914893617,0.17703296703296703,0.514,1.906043956043956,1.9,1
126,0,0,0,11.9,1,3.21,5,1,333.7,303,27.84,0,1,0,0,0,0,0,0,1,2.6484126984126983,2.4047619047619047,0.22095238095238096,0.09188118811881188,3.21,1.1013201320132013,11.9,0
67,0,1,36,9.9,12,2.67,2,0,523.1999999999999,308,47.49999999999999,1,0,0,0,0,0,0,0,1,7.808955223880596,4.597014925373134,0.708955223880597,0.1542207792207792,0.2225,1.6987012987012984,0.8250000000000001,0
19,0,0,0,14.6,7,3.94,2,0,654.4,282,62.89000000000001,1,0,0,0,0,0,0,0,1,34.44210526315789,14.842105263157896,3.3100000000000005,0.22301418439716314,0.5628571428571428,2.3205673758865246,2.085714285714286,0
170,1,0,0,8.4,3,2.27,3,0,639.3,311,71.05999999999999,0,0,1,0,0,0,0,0,1,3.7605882352941173,1.8294117647058823,0.4179999999999999,0.22848874598070737,0.7566666666666667,2.0556270096463023,2.8000000000000003,0
73,0,0,0,10.8,13,2.92,1,0,724.0,372,70.1,0,1,0,0,0,0,0,0,1,9.917808219178083,5.095890410958904,0.9602739726027396,0.18844086021505374,0.2246153846153846,1.946236559139785,0.8307692307692308,0
106,0,0,0,10.2,4,2.75,1,0,421.5,316,41.38,1,0,0,0,0,0,0,0,1,3.9764150943396226,2.981132075471698,0.39037735849056604,0.1309493670886076,0.6875,1.3338607594936709,2.55,0
93,0,0,0,10.9,3,2.94,2,0,578.3,300,69.15,0,1,0,0,0,0,0,0,1,6.218279569892473,3.225806451612903,0.7435483870967743,0.2305,0.98,1.9276666666666664,3.6333333333333333,0
51,0,0,0,9.1,3,2.46,1,0,651.0,311,65.84,1,0,0,0,0,0,0,0,1,12.764705882352942,6.098039215686274,1.2909803921568628,0.2117041800643087,0.82,2.0932475884244375,3.033333333333333,0
130,0,0,0,9.5,2,2.57,1,0,505.6,282,48.49,0,1,0,0,0,0,1,0,0,3.8892307692307693,2.169230769230769,0.373,0.17195035460992908,1.285,1.7929078014184399,4.75,0
80,0,0,0,8.8,4,2.38,2,0,613.2,270,61.629999999999995,1,0,0,0,0,0,0,0,1,7.665000000000001,3.375,0.7703749999999999,0.22825925925925925,0.595,2.2711111111111113,2.2,0
94,0,0,0,13.4,2,3.62,0,0,490.7,337,47.4,0,1,0,0,0,0,0,0,1,5.220212765957447,3.5851063829787235,0.5042553191489362,0.1406528189910979,1.81,1.4560830860534124,6.7,0
118,0,1,23,9.5,4,2.57,1,0,575.2,251,68.74,1,0,0,0,0,0,0,0,1,4.874576271186441,2.1271186440677967,0.5825423728813559,0.2738645418326693,0.6425,2.2916334661354583,2.375,0
117,0,1,23,6.8,6,1.84,1,0,555.6,264,56.85,0,1,0,1,0,0,0,0,0,4.748717948717949,2.2564102564102564,0.4858974358974359,0.21534090909090908,0.3066666666666667,2.1045454545454545,1.1333333333333333,0
78,0,0,0,9.7,8,2.62,0,0,593.4,360,52.709999999999994,0,1,0,0,0,0,0,0,1,7.607692307692307,4.615384615384615,0.6757692307692307,0.14641666666666664,0.3275,1.6483333333333332,1.2125,0
208,0,0,0,10.7,6,2.89,2,1,684.5,282,78.68,0,0,1,0,0,0,1,0,0,3.2908653846153846,1.3557692307692308,0.3782692307692308,0.2790070921985816,0.4816666666666667,2.4273049645390072,1.7833333333333332,0
131,1,1,26,13.8,7,3.73,4,1,747.9,325,78.24999999999999,0,0,1,0,0,0,0,0,1,5.709160305343511,2.480916030534351,0.597328244274809,0.24076923076923074,0.5328571428571428,2.301230769230769,1.9714285714285715,1
63,0,0,0,13.0,3,3.51,0,0,505.7,259,40.22,1,0,0,0,0,0,0,0,1,8.026984126984127,4.111111111111111,0.6384126984126984,0.1552895752895753,1.17,1.9525096525096524,4.333333333333333,0
53,0,1,24,13.1,5,3.54,3,0,616.1,378,54.76,0,1,0,0,1,0,0,0,0,11.624528301886793,7.132075471698113,1.0332075471698112,0.14486772486772487,0.708,1.62989417989418,2.62,0
62,0,0,0,11.2,1,3.02,2,0,755.5,325,69.92,1,0,0,0,0,0,0,0,1,12.185483870967742,5.241935483870968,1.127741935483871,0.21513846153846156,3.02,2.3246153846153845,11.2,0
97,0,0,0,6.4,8,1.73,3,0,642.5,290,63.52,0,1,0,1,0,0,0,0,0,6.623711340206185,2.9896907216494846,0.6548453608247423,0.2190344827586207,0.21625,2.2155172413793105,0.8,0
105,0,0,0,6.8,3,1.84,2,0,536.2,243,48.839999999999996,0,0,1,0,0,0,0,0,1,5.106666666666667,2.3142857142857145,0.4651428571428571,0.20098765432098764,0.6133333333333334,2.206584362139918,2.2666666666666666,0
157,0,0,0,9.4,4,2.54,1,0,608.3,278,56.760000000000005,0,1,0,0,0,0,0,0,1,3.8745222929936305,1.7707006369426752,0.3615286624203822,0.20417266187050362,0.635,2.1881294964028775,2.35,0
66,0,1,36,12.1,2,3.27,1,0,506.9,270,44.54,0,1,0,0,0,0,0,0,1,7.68030303030303,4.090909090909091,0.6748484848484848,0.16496296296296295,1.635,1.8774074074074074,6.05,0
122,0,0,0,13.7,8,3.7,2,0,507.50000000000006,254,56.67,0,1,0,0,0,0,0,0,1,4.159836065573771,2.081967213114754,0.4645081967213115,0.22311023622047244,0.4625,1.9980314960629924,1.7125,0
38,0,0,0,10.8,5,2.92,3,0,604.4000000000001,279,58.97,0,1,0,0,0,0,0,0,1,15.905263157894739,7.342105263157895,1.551842105263158,0.21136200716845877,0.584,2.166308243727599,2.16,0
106,0,0,0,12.2,5,3.29,3,0,625.9000000000001,289,60.97,0,0,1,1,0,0,0,0,0,5.9047169811320765,2.7264150943396226,0.575188679245283,0.21096885813148789,0.658,2.1657439446366786,2.44,0
99,0,0,0,15.8,7,4.27,3,0,690.0,290,68.06,0,0,1,0,0,0,0,0,1,6.96969696969697,2.9292929292929295,0.6874747474747475,0.2346896551724138,0.61,2.3793103448275863,2.257142857142857,0
99,0,0,0,11.6,10,3.13,1,0,584.9,279,62.69,0,1,0,0,0,0,0,0,1,5.908080808080808,2.8181818181818183,0.6332323232323233,0.2246953405017921,0.313,2.096415770609319,1.16,0
144,1,0,0,11.9,11,3.21,0,0,645.4000000000001,297,64.39,0,0,1,0,0,0,0,0,1,4.481944444444445,2.0625,0.4471527777777778,0.2168013468013468,0.2918181818181818,2.1730639730639734,1.0818181818181818,0
93,0,0,0,11.5,6,3.11,3,0,583.0999999999999,322,55.79,0,1,0,0,0,0,0,0,1,6.269892473118278,3.4623655913978495,0.5998924731182795,0.17326086956521738,0.5183333333333333,1.810869565217391,1.9166666666666667,0
120,0,0,0,4.7,7,1.27,3,0,669.5999999999999,253,61.599999999999994,0,1,0,0,0,0,0,0,1,5.579999999999999,2.1083333333333334,0.5133333333333333,0.2434782608695652,0.18142857142857144,2.6466403162055334,0.6714285714285715,0
106,0,0,0,7.1,12,1.92,0,0,521.8,326,55.76,0,1,0,0,0,0,0,0,1,4.922641509433962,3.0754716981132075,0.5260377358490566,0.17104294478527607,0.16,1.6006134969325152,0.5916666666666667,0
81,0,0,0,12.2,6,3.29,3,0,548.4,313,53.730000000000004,0,1,0,0,0,0,0,0,1,6.77037037037037,3.8641975308641974,0.6633333333333333,0.17166134185303517,0.5483333333333333,1.752076677316294,2.033333333333333,0
127,0,1,22,10.2,6,2.75,1,0,585.4,285,54.06999999999999,1,0,0,0,0,0,0,0,1,4.609448818897637,2.2440944881889764,0.42574803149606294,0.189719298245614,0.4583333333333333,2.0540350877192983,1.7,0
65,0,0,0,4.4,2,1.19,1,0,629.2,312,56.25,0,1,0,0,0,0,0,0,1,9.680000000000001,4.8,0.8653846153846154,0.18028846153846154,0.595,2.0166666666666666,2.2,0
35,0,0,0,8.9,6,2.4,2,0,565.8,339,53.81,1,0,0,0,0,0,0,0,1,16.165714285714284,9.685714285714285,1.5374285714285716,0.15873156342182893,0.39999999999999997,1.6690265486725662,1.4833333333333334,0
88,0,0,0,13.8,1,3.73,2,0,469.6,286,36.04,1,0,0,0,0,0,0,0,1,5.336363636363637,3.25,0.40954545454545455,0.126013986013986,3.73,1.641958041958042,13.8,0
65,0,0,0,2.7,4,0.73,1,0,698.0,328,67.46000000000001,0,1,0,0,0,0,0,0,1,10.738461538461538,5.046153846153846,1.0378461538461539,0.2056707317073171,0.1825,2.1280487804878048,0.675,0
123,0,0,0,7.7,2,2.08,3,0,673.1,299,65.94,0,1,0,0,0,0,0,0,1,5.472357723577236,2.430894308943089,0.5360975609756098,0.2205351170568562,1.04,2.251170568561873,3.85,0
126,0,1,27,9.6,3,2.59,2,0,452.29999999999995,300,51.209999999999994,1,0,0,0,0,0,0,0,1,3.5896825396825394,2.380952380952381,0.40642857142857136,0.1707,0.8633333333333333,1.5076666666666665,3.1999999999999997,0
45,0,1,22,11.9,3,3.21,0,0,673.0999999999999,284,67.39,0,1,0,0,0,0,0,0,1,14.957777777777777,6.311111111111111,1.4975555555555555,0.2372887323943662,1.07,2.370070422535211,3.966666666666667,0
93,1,0,0,10.5,2,2.84,0,1,659.0,283,73.82999999999998,1,0,0,1,0,0,0,0,0,7.086021505376344,3.043010752688172,0.7938709677419353,0.26088339222614837,1.42,2.3286219081272086,5.25,0
63,1,1,36,11.0,6,2.97,1,0,687.9,313,67.48,0,1,0,0,0,0,0,0,1,10.91904761904762,4.968253968253968,1.0711111111111111,0.21559105431309905,0.49500000000000005,2.19776357827476,1.8333333333333333,1
100,0,0,0,13.5,2,3.65,3,0,601.0,344,61.120000000000005,0,1,0,0,0,0,0,0,1,6.01,3.44,0.6112000000000001,0.17767441860465116,1.825,1.747093023255814,6.75,0
53,0,0,0,10.9,2,2.94,0,0,543.4000000000001,297,54.37,0,1,0,0,0,0,0,0,1,10.252830188679248,5.60377358490566,1.0258490566037735,0.18306397306397307,1.47,1.82962962962963,5.45,0
92,1,0,0,9.0,5,2.43,1,0,646.5999999999999,362,60.35,0,1,0,0,0,0,0,0,1,7.028260869565217,3.9347826086956523,0.6559782608695652,0.16671270718232045,0.48600000000000004,1.786187845303867,1.8,0
139,0,0,0,10.2,2,2.75,5,1,539.3000000000001,329,49.52,0,0,1,0,1,0,0,0,0,3.879856115107914,2.366906474820144,0.3562589928057554,0.15051671732522798,1.375,1.6392097264437693,5.1,0
110,0,1,40,9.0,9,2.43,2,0,556.3,329,55.11,1,0,0,0,0,0,0,0,1,5.057272727272727,2.9909090909090907,0.501,0.16750759878419452,0.27,1.6908814589665653,1.0,0
110,0,0,0,9.8,7,2.65,3,0,467.5,316,38.39,1,0,0,0,0,0,0,0,1,4.25,2.8727272727272726,0.34900000000000003,0.1214873417721519,0.37857142857142856,1.4794303797468353,1.4000000000000001,0
215,0,0,0,10.7,9,2.89,0,0,431.1,349,34.69,0,0,1,0,0,0,0,0,1,2.0051162790697674,1.6232558139534883,0.16134883720930232,0.09939828080229225,0.3211111111111111,1.2352435530085961,1.1888888888888889,0
138,0,0,0,12.9,5,3.48,0,0,503.8,293,53.73,0,0,1,0,0,1,0,0,0,3.6507246376811593,2.1231884057971016,0.3893478260869565,0.18337883959044368,0.696,1.7194539249146759,2.58,0
137,1,0,0,12.3,2,3.32,2,1,492.29999999999995,278,44.41,0,1,0,0,0,0,0,0,1,3.593430656934306,2.0291970802919708,0.3241605839416058,0.1597482014388489,1.66,1.770863309352518,6.15,0
85,0,0,0,7.1,2,1.92,3,0,596.2,254,62.03,1,0,0,0,0,0,0,1,0,7.014117647058824,2.988235294117647,0.729764705882353,0.24421259842519685,0.96,2.347244094488189,3.55,0
22,0,0,0,9.5,5,2.57,0,0,479.1,296,42.0,1,0,0,0,0,0,0,0,1,21.777272727272727,13.454545454545455,1.9090909090909092,0.14189189189189189,0.514,1.6185810810810812,1.9,0
107,0,1,37,11.1,3,3.0,0,0,424.0,288,30.67,0,1,0,0,0,0,0,0,1,3.9626168224299065,2.691588785046729,0.2866355140186916,0.10649305555555556,1.0,1.4722222222222223,3.6999999999999997,0
51,0,0,0,10.2,5,2.75,0,0,647.9,218,61.99,0,0,1,0,0,0,0,0,1,12.70392156862745,4.2745098039215685,1.2154901960784315,0.2843577981651376,0.55,2.972018348623853,2.04,0
94,0,0,0,9.2,2,2.48,4,0,630.1,280,59.18,1,0,0,0,0,0,0,0,1,6.703191489361703,2.978723404255319,0.6295744680851064,0.21135714285714285,1.24,2.2503571428571427,4.6,0
33,0,1,29,13.9,11,3.75,4,1,554.5,258,49.34,0,1,0,0,0,0,0,0,1,16.803030303030305,7.818181818181818,1.4951515151515153,0.1912403100775194,0.3409090909090909,2.14922480620155,1.2636363636363637,0
106,0,0,0,14.4,7,3.89,4,0,571.7,343,58.59,0,1,0,0,0,1,0,0,0,5.393396226415095,3.2358490566037736,0.5527358490566038,0.17081632653061227,0.5557142857142857,1.6667638483965015,2.0571428571428574,0
86,0,1,41,9.5,3,2.57,0,0,585.9,293,50.44,0,0,1,0,0,0,0,0,1,6.812790697674418,3.4069767441860463,0.5865116279069768,0.17215017064846416,0.8566666666666666,1.9996587030716724,3.1666666666666665,0
97,1,0,0,10.9,3,2.94,0,0,595.0,280,55.66,0,1,0,0,0,0,1,0,0,6.134020618556701,2.88659793814433,0.5738144329896907,0.19878571428571426,0.98,2.125,3.6333333333333333,0
106,0,1,32,14.1,8,3.81,4,0,555.5,305,54.38999999999999,1,0,0,0,0,0,0,0,1,5.240566037735849,2.8773584905660377,0.5131132075471697,0.178327868852459,0.47625,1.821311475409836,1.7625,0
108,0,0,0,9.8,3,2.65,1,0,542.5,331,48.63,0,0,1,0,0,0,0,0,1,5.023148148148148,3.064814814814815,0.4502777777777778,0.14691842900302116,0.8833333333333333,1.6389728096676737,3.266666666666667,0
114,0,0,0,14.5,8,3.92,1,0,528.0,299,44.34,0,1,0,0,0,0,1,0,0,4.631578947368421,2.6228070175438596,0.38894736842105265,0.14829431438127091,0.49,1.765886287625418,1.8125,0
92,1,0,0,10.4,2,2.81,1,1,464.9,317,35.97,1,0,0,0,0,0,0,0,1,5.053260869565217,3.4456521739130435,0.3909782608695652,0.11347003154574133,1.405,1.4665615141955834,5.2,0
59,0,0,0,8.7,4,2.35,1,0,559.9,282,53.99999999999999,0,0,1,0,0,0,0,0,1,9.489830508474576,4.779661016949152,0.9152542372881355,0.19148936170212763,0.5875,1.9854609929078013,2.175,0
24,0,1,25,6.7,9,1.81,1,0,605.4000000000001,270,56.22,0,0,1,0,1,0,0,0,0,25.225000000000005,11.25,2.3425,0.20822222222222223,0.20111111111111113,2.2422222222222223,0.7444444444444445,0
151,0,0,0,15.4,1,4.16,1,0,501.5,261,45.11,1,0,0,0,0,0,0,0,1,3.3211920529801326,1.728476821192053,0.29874172185430464,0.1728352490421456,4.16,1.921455938697318,15.4,0
117,0,0,0,11.5,3,3.11,1,0,539.8,307,50.65,0,1,0,0,0,0,0,0,1,4.613675213675213,2.623931623931624,0.43290598290598287,0.16498371335504886,1.0366666666666666,1.7583061889250813,3.8333333333333335,0
78,0,0,0,12.5,1,3.38,1,0,630.5,319,58.26,0,0,1,0,0,0,0,0,1,8.083333333333334,4.089743589743589,0.7469230769230769,0.1826332288401254,3.38,1.9764890282131662,12.5,0
155,0,0,0,8.3,6,2.24,2,0,603.5,253,67.74,1,0,0,0,0,0,0,0,1,3.893548387096774,1.632258064516129,0.4370322580645161,0.2677470355731225,0.37333333333333335,2.3853754940711465,1.3833333333333335,0
114,0,1,30,11.4,6,3.08,1,0,757.8,253,70.27,0,0,1,0,0,0,0,1,0,6.647368421052631,2.219298245614035,0.6164035087719298,0.2777470355731225,0.5133333333333333,2.9952569169960475,1.9000000000000001,0
114,0,1,28,8.4,9,2.27,4,0,651.2,311,65.25999999999999,0,0,1,0,0,0,0,0,1,5.712280701754386,2.7280701754385963,0.5724561403508771,0.2098392282958199,0.25222222222222224,2.0938906752411577,0.9333333333333333,0
119,0,0,0,13.5,6,3.65,3,0,572.7,265,49.88,1,0,0,0,0,0,0,0,1,4.812605042016807,2.226890756302521,0.41915966386554626,0.18822641509433963,0.6083333333333333,2.1611320754716985,2.25,0
118,1,0,0,9.9,3,2.67,2,0,520.2,318,50.43,1,0,0,0,0,0,0,0,1,4.408474576271187,2.694915254237288,0.4273728813559322,0.15858490566037736,0.89,1.6358490566037738,3.3000000000000003,0
101,0,0,0,14.6,3,3.94,0,0,681.4,322,65.49,0,1,0,0,0,0,0,0,1,6.746534653465346,3.1881188118811883,0.6484158415841583,0.20338509316770184,1.3133333333333332,2.116149068322981,4.866666666666666,0
117,0,0,0,7.7,3,2.08,1,0,515.6,308,47.24,0,1,0,0,0,0,0,0,1,4.406837606837607,2.6324786324786325,0.4037606837606838,0.1533766233766234,0.6933333333333334,1.6740259740259742,2.566666666666667,0
49,0,1,28,8.0,13,2.16,3,0,655.8,285,65.72,0,1,0,0,0,0,0,0,1,13.383673469387753,5.816326530612245,1.3412244897959182,0.23059649122807016,0.16615384615384615,2.3010526315789472,0.6153846153846154,0
139,0,0,0,13.0,3,3.51,3,0,630.4000000000001,301,61.84,0,1,0,0,0,0,0,0,1,4.535251798561152,2.1654676258992804,0.4448920863309353,0.2054485049833887,1.17,2.0943521594684387,4.333333333333333,0
92,0,1,28,10.0,3,2.7,1,0,585.0999999999999,283,53.01,1,0,0,0,0,0,0,0,1,6.359782608695651,3.0760869565217392,0.576195652173913,0.18731448763250882,0.9,2.067491166077738,3.3333333333333335,0
148,1,0,0,11.1,4,3.0,0,0,630.2,272,64.04,0,0,1,0,0,0,0,0,1,4.258108108108108,1.837837837837838,0.4327027027027027,0.23544117647058826,0.75,2.3169117647058823,2.775,0
144,0,1,48,6.5,2,1.76,2,1,527.4000000000001,269,52.400000000000006,1,0,0,0,0,0,0,0,1,3.6625000000000005,1.8680555555555556,0.36388888888888893,0.19479553903345728,0.88,1.9605947955390337,3.25,0
131,0,1,25,10.9,6,2.94,2,0,672.8,249,63.39999999999999,0,1,0,0,0,0,0,0,1,5.13587786259542,1.900763358778626,0.4839694656488549,0.2546184738955823,0.49,2.702008032128514,1.8166666666666667,0
146,1,0,0,10.5,6,2.84,3,0,646.2,339,63.39,0,0,1,0,0,0,0,0,1,4.426027397260274,2.3219178082191783,0.43417808219178083,0.18699115044247788,0.47333333333333333,1.906194690265487,1.75,0
143,0,0,0,13.0,4,3.51,2,0,534.5,324,52.55,0,1,0,0,0,0,0,0,1,3.737762237762238,2.265734265734266,0.3674825174825175,0.16219135802469134,0.8775,1.6496913580246915,3.25,0
81,0,0,0,10.4,6,2.81,2,0,602.6,272,60.36,0,1,0,0,1,0,0,0,0,7.439506172839507,3.3580246913580245,0.7451851851851852,0.22191176470588236,0.4683333333333333,2.215441176470588,1.7333333333333334,0
48,0,1,37,12.2,1,3.29,1,0,515.7,279,56.06,0,1,0,0,0,0,0,0,1,10.74375,5.8125,1.1679166666666667,0.20093189964157707,3.29,1.8483870967741938,12.2,0
145,0,1,24,15.6,3,4.21,2,0,575.3,300,51.349999999999994,1,0,0,0,0,0,0,0,1,3.9675862068965513,2.0689655172413794,0.3541379310344827,0.17116666666666666,1.4033333333333333,1.9176666666666664,5.2,0
137,0,0,0,8.8,5,2.38,2,0,528.9,308,54.720000000000006,0,0,1,0,0,0,0,0,1,3.860583941605839,2.2481751824817517,0.3994160583941606,0.1776623376623377,0.476,1.7172077922077922,1.7600000000000002,0
137,0,0,0,14.5,4,3.92,2,0,705.1,258,65.84,1,0,0,0,0,0,0,0,1,5.146715328467153,1.8832116788321167,0.48058394160583945,0.25519379844961243,0.98,2.7329457364341088,3.625,0
167,0,0,0,14.1,5,3.81,0,0,595.2,249,58.019999999999996,0,0,1,0,0,0,0,0,1,3.5640718562874256,1.4910179640718564,0.3474251497005988,0.23301204819277108,0.762,2.3903614457831326,2.82,0
89,0,0,0,5.3,3,1.43,1,1,876.9,298,87.88,0,0,1,0,0,0,0,0,1,9.852808988764044,3.348314606741573,0.9874157303370786,0.2948993288590604,0.4766666666666666,2.9426174496644295,1.7666666666666666,0
199,0,1,34,8.0,2,2.16,0,0,749.3,314,71.32000000000001,0,1,0,0,0,0,0,0,1,3.765326633165829,1.5778894472361809,0.358391959798995,0.22713375796178345,1.08,2.386305732484076,4.0,0
132,0,0,0,9.7,3,2.62,0,0,353.7,314,33.52,0,0,1,0,0,0,0,0,1,2.6795454545454547,2.378787878787879,0.25393939393939396,0.10675159235668791,0.8733333333333334,1.1264331210191083,3.233333333333333,0
94,0,0,0,5.9,4,1.59,1,0,517.8,332,53.199999999999996,0,0,1,0,0,0,0,0,1,5.508510638297872,3.5319148936170213,0.5659574468085106,0.16024096385542166,0.3975,1.5596385542168674,1.475,0
96,0,1,18,9.8,3,2.65,1,0,565.6,269,52.38,0,0,1,0,0,0,0,0,1,5.891666666666667,2.8020833333333335,0.545625,0.19472118959107806,0.8833333333333333,2.1026022304832717,3.266666666666667,0
166,0,0,0,9.5,5,2.57,1,0,600.9000000000001,376,59.76,0,0,1,0,0,0,0,0,1,3.6198795180722896,2.2650602409638556,0.36,0.15893617021276596,0.514,1.5981382978723406,1.9,0
74,0,0,0,10.1,5,2.73,2,0,475.79999999999995,235,42.03,0,1,0,0,0,0,0,0,1,6.429729729729729,3.175675675675676,0.567972972972973,0.17885106382978724,0.546,2.0246808510638297,2.02,0
36,0,0,0,11.9,1,3.21,0,0,582.3,274,53.28,0,1,0,0,0,0,0,0,1,16.174999999999997,7.611111111111111,1.48,0.19445255474452555,3.21,2.125182481751825,11.9,0
113,0,0,0,6.6,9,1.78,4,0,641.3,337,64.55000000000001,0,1,0,0,0,0,0,0,1,5.675221238938053,2.982300884955752,0.5712389380530974,0.1915430267062315,0.19777777777777777,1.902967359050445,0.7333333333333333,0
67,0,0,0,11.9,4,3.21,2,0,477.5,272,47.36,0,1,0,1,0,0,0,0,0,7.126865671641791,4.059701492537314,0.706865671641791,0.17411764705882352,0.8025,1.755514705882353,2.975,0
127,0,0,0,5.9,2,1.59,1,1,738.6000000000001,393,77.15,0,1,0,0,0,0,0,0,1,5.815748031496064,3.094488188976378,0.6074803149606299,0.19631043256997457,0.795,1.8793893129770995,2.95,0
